fecha,consumo_real,consumo_predicho,error,error_abs,error_pct
2022-02-25 12:00:00,1623.229949,1440.6526290726547,182.57731992734534,182.57731992734534,11.247779160298462
2022-02-25 13:00:00,1684.905281,1490.9742855825502,193.93099541744982,193.93099541744982,11.509904895208754
2022-02-25 14:00:00,1744.982988,1527.9172596267751,217.06572837322483,217.06572837322483,12.439418026763297
2022-02-25 15:00:00,1779.586119,1538.446154814735,241.13996418526494,241.13996418526494,13.550339689138974
2022-02-25 16:00:00,1781.3975149999999,1539.1807377682971,242.21677723170274,242.21677723170274,13.597008819881662
2022-02-25 17:00:00,1745.621789,1521.1634792088548,224.4583097911452,224.4583097911452,12.858358620725557
2022-02-25 18:00:00,1680.389257,1482.1075043794744,198.2817526205256,198.2817526205256,11.799751265639374
2022-02-25 19:00:00,1607.185644,1424.6986026587356,182.48704134126433,182.48704134126433,11.354446950327809
2022-02-25 20:00:00,1576.67725,1358.5640155879278,218.1132344120722,218.1132344120722,13.833727505871742
2022-02-25 21:00:00,1592.493677,1322.6560292169115,269.8376477830884,269.8376477830884,16.94434657294331
2022-02-25 22:00:00,1589.746933,1374.81419122424,214.93274177575995,214.93274177575995,13.51993435648037
2022-02-25 23:00:00,1489.212055,1318.7361304762508,170.4759245237492,170.4759245237492,11.447390850173395
2022-02-26 00:00:00,1393.635147,1231.050413253302,162.58473374669802,162.58473374669802,11.666233741068101
2022-02-26 01:00:00,1275.553398,1116.7224048566477,158.83099314335232,158.83099314335232,12.451928189944136
2022-02-26 02:00:00,1181.316984,1014.1182090482292,167.19877495177082,167.19877495177082,14.153591052727199
2022-02-26 03:00:00,1119.3929249999999,937.8904643484702,181.50246065152965,181.50246065152965,16.214365536706396
2022-02-26 04:00:00,1070.215058,889.4880015530177,180.72705644698226,180.72705644698226,16.88698501259382
2022-02-26 05:00:00,1029.9363520000002,867.2339708007364,162.70238119926375,162.70238119926375,15.797323871840941
